OrderID;ProductCode;QuantityOrdered;PriceEach;OrderDate;City;Country
10110;S18_4409;28;89.27;3/18/2003 0:00;Manchester;UK
10124;S18_4409;36;85.59;5/21/2003 0:00;Las Vegas;USA
10148;S18_4409;34;100;09.11.03 00:00;North Sydney;Australia
10162;S18_4409;39;100;10/18/2003 0:00;San Francisco;USA
10173;S18_4409;21;75.46;11.05.03 00:00;Bergamo;Italy
10182;S18_4409;36;100;11.12.03 00:00;San Rafael;USA
10193;S18_4409;24;97.55;11/21/2003 0:00;Glen Waverly;Australia
10204;S18_4409;29;85.59;12.02.03 00:00;NYC;USA
10213;S18_4409;38;94.79;1/22/2004 0:00;London;UK
10227;S18_4409;34;100;03.02.04 00:00;Lyon;France
10241;S18_4409;42;90.19;4/13/2004 0:00;Strasbourg;France
10280;S18_4409;35;100;8/17/2004 0:00;Torino;Italy
10288;S18_4409;35;80.99;09.01.04 00:00;Singapore;Singapore
10302;S18_4409;38;89.27;10.06.03 00:00;Liverpool;UK
10311;S18_4409;41;81.91;10/16/2004 0:00;Madrid;Spain
10332;S18_4409;50;100;11/17/2004 0:00;Manchester;UK
10344;S18_4409;21;100;11/25/2004 0:00;Marseille;France
10367;S18_4409;43;62.72;01.12.05 00:00;Pasadena;USA
10380;S18_4409;32;100;2/16/2005 0:00;Madrid;Spain
10407;S18_4409;6;90.19;4/22/2005 0:00;San Jose;USA
10420;S18_4409;66;92.95;5/29/2005 0:00;Chatswood;Australia
10105;S18_4522;41;82.5;02.11.03 00:00;Kobenhavn;Denmark
10117;S18_4522;23;97.42;4/16/2003 0:00;Singapore;Singapore
10128;S18_4522;43;92.16;06.06.03 00:00;Madrid;Spain
10142;S18_4522;24;70.22;08.08.03 00:00;San Rafael;USA
10153;S18_4522;22;83.38;9/28/2003 0:00;Madrid;Spain
10166;S18_4522;26;73.73;10/21/2003 0:00;New Bedford;USA
10177;S18_4522;35;74.6;11.07.03 00:00;Madrid;Spain
10185;S18_4522;47;77.24;11/14/2003 0:00;New Bedford;USA
10197;S18_4522;50;100;11/26/2003 0:00;Barcelona;Spain
10208;S18_4522;45;87.77;01.02.04 00:00;Lyon;France
10221;S18_4522;39;89.53;2/18/2004 0:00;Bruxelles;Belgium
10232;S18_4522;23;89.53;3/20/2004 0:00;Cowes;UK
10248;S18_4522;42;75.48;05.07.04 00:00;NYC;USA
10261;S18_4522;20;89.53;6/17/2004 0:00;Montreal;Canada
10273;S18_4522;33;71.09;7/21/2004 0:00;Bruxelles;Belgium
10283;S18_4522;34;100;8/20/2004 0:00;Tsawassen;Canada
10293;S18_4522;49;100;09.09.04 00:00;Torino;Italy
10306;S18_4522;39;90.4;10/14/2004 0:00;Manchester;UK
10315;S18_4522;36;100;10/29/2004 0:00;Nantes;France
10326;S18_4522;50;86.01;11.09.04 00:00;Lule;Sweden
10337;S18_4522;29;100;11/21/2004 0:00;NYC;USA
10350;S18_4522;30;100;12.02.04 00:00;Madrid;Spain
10372;S18_4522;41;86.89;1/26/2005 0:00;Minato-ku;Japan
10383;S18_4522;28;58.58;2/22/2005 0:00;Madrid;Spain
10396;S18_4522;45;100;3/23/2005 0:00;San Rafael;USA
10414;S18_4522;16;75.48;05.06.05 00:00;Boston;USA
10103;S18_4600;36;100;1/29/2003 0:00;Stavern;Norway
10114;S18_4600;41;100;04.01.03 00:00;Paris;France
10126;S18_4600;50;100;5/28/2003 0:00;Madrid;Spain
10140;S18_4600;40;100;7/24/2003 0:00;Burlingame;USA
10150;S18_4600;49;100;9/19/2003 0:00;Singapore;Singapore
10164;S18_4600;45;100;10/21/2003 0:00;Graz;Austria
10175;S18_4600;47;100;11.06.03 00:00;London;UK
10183;S18_4600;21;100;11/13/2003 0:00;Philadelphia;USA
10194;S18_4600;32;100;11/25/2003 0:00;Lyon;France
10207;S18_4600;47;100;12.09.03 00:00;Boston;USA
10217;S18_4600;38;100;02.04.04 00:00;Singapore;Singapore
10229;S18_4600;41;100;03.11.04 00:00;San Rafael;USA
10245;S18_4600;21;100;05.04.04 00:00;New Haven;USA
10259;S18_4600;41;100;6/15/2004 0:00;Singapore;Singapore
10270;S18_4600;38;100;7/19/2004 0:00;Chatswood;Australia
10281;S18_4600;25;99.29;8/19/2004 0:00;Allentown;USA
10291;S18_4600;48;100;09.08.04 00:00;Boras;Sweden
10305;S18_4600;22;99.29;10/13/2004 0:00;Cambridge;USA
10313;S18_4600;28;100;10/22/2004 0:00;Vancouver;Canada
10323;S18_4600;47;100;11.05.04 00:00;Frankfurt;Germany
10334;S18_4600;49;100;11/19/2004 0:00;Lule;Sweden
10347;S18_4600;45;100;11/29/2004 0:00;Melbourne;Australia
10357;S18_4600;28;100;12.10.04 00:00;San Rafael;USA
10370;S18_4600;29;57.53;1/20/2005 0:00;North Sydney;Australia
10382;S18_4600;39;100;2/17/2005 0:00;San Rafael;USA
10411;S18_4600;46;100;05.01.05 00:00;Montreal;Canada
10425;S18_4600;38;100;5/31/2005 0:00;Nantes;France
10103;S18_4668;41;47.29;1/29/2003 0:00;Stavern;Norway
10113;S18_4668;50;49.81;3/26/2003 0:00;San Rafael;USA
10126;S18_4668;43;53.83;5/28/2003 0:00;Madrid;Spain
10140;S18_4668;29;43.27;7/24/2003 0:00;Burlingame;USA
10150;S18_4668;30;42.76;9/19/2003 0:00;Singapore;Singapore
10164;S18_4668;25;53.83;10/21/2003 0:00;Graz;Austria
10174;S18_4668;49;44.78;11.06.03 00:00;South Brisbane;Australia
10183;S18_4668;40;49.3;11/13/2003 0:00;Philadelphia;USA
10194;S18_4668;41;44.78;11/25/2003 0:00;Lyon;France
10206;S18_4668;21;53.33;12.05.03 00:00;Vancouver;Canada
10215;S18_4668;46;45.28;1/29/2004 0:00;Burbank;USA
10229;S18_4668;39;40.25;03.11.04 00:00;San Rafael;USA
10245;S18_4668;45;59.87;05.04.04 00:00;New Haven;USA
10258;S18_4668;21;59.87;6/15/2004 0:00;Minato-ku;Japan
10270;S18_4668;44;58.36;7/19/2004 0:00;Chatswood;Australia
10281;S18_4668;44;59.87;8/19/2004 0:00;Allentown;USA
10291;S18_4668;29;51.82;09.08.04 00:00;Boras;Sweden
10304;S18_4668;34;49.3;10.11.04 00:00;Versailles;France
10312;S18_4668;39;56.85;10/21/2004 0:00;San Rafael;USA
10324;S18_4668;38;100;11.05.04 00:00;NYC;USA
10333;S18_4668;24;79.86;11/18/2004 0:00;San Francisco;USA
10348;S18_4668;29;100;11.01.04 00:00;Madrid;Spain
10358;S18_4668;30;100;12.10.04 00:00;Madrid;Spain
10370;S18_4668;20;100;1/20/2005 0:00;North Sydney;Australia
10382;S18_4668;39;100;2/17/2005 0:00;San Rafael;USA
10411;S18_4668;35;59.87;05.01.05 00:00;Montreal;Canada
10424;S18_4668;26;59.87;5/31/2005 0:00;Madrid;Spain
10108;S18_4721;44;100;03.03.03 00:00;Makati City;Philippines
10122;S18_4721;28;100;05.08.03 00:00;Marseille;France
10135;S18_4721;31;100;07.02.03 00:00;San Rafael;USA
10146;S18_4721;29;100;09.03.03 00:00;Glendale;USA
10159;S18_4721;32;100;10.10.03 00:00;San Francisco;USA
10169;S18_4721;33;100;11.04.03 00:00;North Sydney;Australia
10180;S18_4721;44;100;11.11.03 00:00;Lille;France
10191;S18_4721;32;100;11/20/2003 0:00;Koln;Germany
10211;S18_4721;41;100;1/15/2004 0:00;Paris;France
10225;S18_4721;35;100;2/22/2004 0:00;Gensve;Switzerland
10238;S18_4721;44;100;04.09.04 00:00;Kobenhavn;Denmark
10252;S18_4721;26;100;5/26/2004 0:00;Paris;France
10264;S18_4721;20;100;6/30/2004 0:00;Boston;USA
10276;S18_4721;48;100;08.02.04 00:00;Brickhaven;USA
10287;S18_4721;34;100;8/30/2004 0:00;Gensve;Switzerland
10299;S18_4721;49;100;9/30/2004 0:00;Helsinki;Finland
10310;S18_4721;40;100;10/16/2004 0:00;Koln;Germany
10319;S18_4721;45;100;11.03.04 00:00;NYC;USA
10330;S18_4721;50;100;11/16/2004 0:00;Makati City;Philippines
10342;S18_4721;38;100;11/24/2004 0:00;Melbourne;Australia
10355;S18_4721;25;100;12.07.04 00:00;Madrid;Spain
10363;S18_4721;28;58.18;01.06.05 00:00;Espoo;Finland
10378;S18_4721;49;67.14;02.10.05 00:00;Madrid;Spain
10390;S18_4721;49;100;03.04.05 00:00;San Rafael;USA
10110;S18_4933;42;61.29;3/18/2003 0:00;Manchester;UK
10124;S18_4933;23;57.73;5/21/2003 0:00;Las Vegas;USA
10148;S18_4933;29;81.25;09.11.03 00:00;North Sydney;Australia
10161;S18_4933;25;80.54;10/17/2003 0:00;Aaarhus;Denmark
10173;S18_4933;39;71.98;11.05.03 00:00;Bergamo;Italy
10182;S18_4933;44;69.84;11.12.03 00:00;San Rafael;USA
10193;S18_4933;25;76.26;11/21/2003 0:00;Glen Waverly;Australia
10204;S18_4933;45;76.26;12.02.03 00:00;NYC;USA
10213;S18_4933;25;83.39;1/22/2004 0:00;London;UK
10227;S18_4933;37;57.73;03.02.04 00:00;Lyon;France
10241;S18_4933;30;66.99;4/13/2004 0:00;Strasbourg;France
10267;S18_4933;36;75.55;07.07.04 00:00;NYC;USA
10279;S18_4933;26;60.58;08.09.04 00:00;Madrid;Spain
10288;S18_4933;23;73.41;09.01.04 00:00;Singapore;Singapore
10302;S18_4933;23;72.7;10.06.03 00:00;Liverpool;UK
10311;S18_4933;25;66.99;10/16/2004 0:00;Madrid;Spain
10332;S18_4933;21;100;11/17/2004 0:00;Manchester;UK
10344;S18_4933;26;63.43;11/25/2004 0:00;Marseille;France
10367;S18_4933;44;85.25;01.12.05 00:00;Pasadena;USA
10380;S18_4933;24;100;2/16/2005 0:00;Madrid;Spain
10407;S18_4933;66;66.99;4/22/2005 0:00;San Jose;USA
10420;S18_4933;36;57.73;5/29/2005 0:00;Chatswood;Australia
10110;S24_1046;36;85.25;3/18/2003 0:00;Manchester;UK
10124;S24_1046;22;77.9;5/21/2003 0:00;Las Vegas;USA
10148;S24_1046;25;60.26;09.11.03 00:00;North Sydney;Australia
10161;S24_1046;37;72.76;10/17/2003 0:00;Aaarhus;Denmark
10172;S24_1046;32;75.69;11.05.03 00:00;Bridgewater;USA
10182;S24_1046;47;74.22;11.12.03 00:00;San Rafael;USA
10192;S24_1046;37;69.82;11/20/2003 0:00;Nashua;USA
10204;S24_1046;20;62.47;12.02.03 00:00;NYC;USA
10212;S24_1046;41;82.31;1/16/2004 0:00;Madrid;Spain
10226;S24_1046;21;60.26;2/26/2004 0:00;San Diego;USA
10241;S24_1046;22;76.43;4/13/2004 0:00;Strasbourg;France
10267;S24_1046;40;80.1;07.07.04 00:00;NYC;USA
10279;S24_1046;32;74.96;08.09.04 00:00;Madrid;Spain
10288;S24_1046;36;66.14;09.01.04 00:00;Singapore;Singapore
10301;S24_1046;27;72.02;10.05.03 00:00;Oslo;Norway
10311;S24_1046;26;87.45;10/16/2004 0:00;Madrid;Spain
10321;S24_1046;30;70.55;11.04.04 00:00;New Bedford;USA
10332;S24_1046;23;56.84;11/17/2004 0:00;Manchester;UK
10344;S24_1046;29;59.53;11/25/2004 0:00;Marseille;France
10367;S24_1046;21;60.37;01.12.05 00:00;Pasadena;USA
10380;S24_1046;34;100;2/16/2005 0:00;Madrid;Spain
10407;S24_1046;26;76.43;4/22/2005 0:00;San Jose;USA
10420;S24_1046;60;64.67;5/29/2005 0:00;Chatswood;Australia
10104;S24_1444;35;55.49;1/31/2003 0:00;Madrid;Spain
10115;S24_1444;47;69.36;04.04.03 00:00;NYC;USA
10127;S24_1444;20;60.69;06.03.03 00:00;NYC;USA
10141;S24_1444;20;54.33;08.01.03 00:00;Espoo;Finland
10152;S24_1444;25;65.31;9/25/2003 0:00;South Brisbane;Australia
10165;S24_1444;25;69.36;10/22/2003 0:00;Singapore;Singapore
10176;S24_1444;27;68.78;11.06.03 00:00;Reggio Emilia;Italy
10184;S24_1444;31;60.11;11/14/2003 0:00;Sevilla;Spain
10195;S24_1444;44;66.47;11/25/2003 0:00;White Plains;USA
10207;S24_1444;49;46.82;12.09.03 00:00;Boston;USA
10220;S24_1444;26;56.07;02.12.04 00:00;Dublin;Ireland
10230;S24_1444;36;54.33;3/15/2004 0:00;Frankfurt;Germany
10246;S24_1444;44;52.6;05.05.04 00:00;Madrid;Spain
10259;S24_1444;28;46.82;6/15/2004 0:00;Singapore;Singapore
10271;S24_1444;45;64.74;7/20/2004 0:00;San Rafael;USA
10282;S24_1444;29;46.82;8/20/2004 0:00;San Rafael;USA
10292;S24_1444;40;53.75;09.08.04 00:00;NYC;USA
10305;S24_1444;45;61.85;10/13/2004 0:00;Cambridge;USA
10314;S24_1444;44;53.18;10/22/2004 0:00;Aaarhus;Denmark
10324;S24_1444;25;69.16;11.05.04 00:00;NYC;USA
10336;S24_1444;45;100;11/20/2004 0:00;Paris;France
10349;S24_1444;48;47.4;12.01.04 00:00;NYC;USA
10358;S24_1444;44;60.76;12.10.04 00:00;Madrid;Spain
10371;S24_1444;25;97.27;1/23/2005 0:00;San Rafael;USA
10383;S24_1444;22;91.76;2/22/2005 0:00;Madrid;Spain
10394;S24_1444;31;50.29;3/15/2005 0:00;Madrid;Spain
10412;S24_1444;21;52.6;05.03.05 00:00;Madrid;Spain
10425;S24_1444;55;46.82;5/31/2005 0:00;Nantes;France
10107;S24_1578;25;100;2/24/2003 0:00;NYC;USA
10120;S24_1578;35;98.05;4/29/2003 0:00;Melbourne;Australia
10145;S24_1578;43;95.8;8/25/2003 0:00;Pasadena;USA
10159;S24_1578;44;100;10.10.03 00:00;San Francisco;USA
10168;S24_1578;50;100;10/28/2003 0:00;Burlingame;USA
10180;S24_1578;48;100;11.11.03 00:00;Lille;France
10188;S24_1578;25;100;11/18/2003 0:00;Bergen;Norway
10201;S24_1578;39;100;12.01.03 00:00;San Francisco;USA
10211;S24_1578;25;90.16;1/15/2004 0:00;Paris;France
10223;S24_1578;32;91.29;2/20/2004 0:00;Melbourne;Australia
10237;S24_1578;20;100;04.05.04 00:00;NYC;USA
10251;S24_1578;26;100;5/18/2004 0:00;Newark;USA
10263;S24_1578;42;100;6/28/2004 0:00;Bridgewater;USA
10275;S24_1578;21;100;7/23/2004 0:00;Nantes;France
10285;S24_1578;34;100;8/27/2004 0:00;Cambridge;USA
10299;S24_1578;47;100;9/30/2004 0:00;Helsinki;Finland
10309;S24_1578;21;100;10/15/2004 0:00;Stavern;Norway
10318;S24_1578;48;100;11.02.04 00:00;Allentown;USA
10329;S24_1578;30;87.78;11/15/2004 0:00;NYC;USA
10339;S24_1578;27;84.39;11/23/2004 0:00;Minato-ku;Japan
10362;S24_1578;50;96.92;01.05.05 00:00;Burlingame;USA
10374;S24_1578;38;100;02.02.05 00:00;South Brisbane;Australia
10389;S24_1578;45;100;03.03.05 00:00;Boras;Sweden
10403;S24_1578;46;100;04.08.05 00:00;Liverpool;UK
10417;S24_1578;35;100;5/13/2005 0:00;Madrid;Spain
10110;S24_1628;29;59.37;3/18/2003 0:00;Manchester;UK
10123;S24_1628;50;59.87;5/20/2003 0:00;Nantes;France
10137;S24_1628;26;49.81;07.10.03 00:00;Reims;France
10148;S24_1628;47;56.85;09.11.03 00:00;North Sydney;Australia
10161;S24_1628;23;53.33;10/17/2003 0:00;Aaarhus;Denmark
10172;S24_1628;34;42.76;11.05.03 00:00;Bridgewater;USA
10181;S24_1628;34;53.83;11.12.03 00:00;Bergen;Norway
10192;S24_1628;47;53.83;11/20/2003 0:00;Nashua;USA
10204;S24_1628;45;49.81;12.02.03 00:00;NYC;USA
10212;S24_1628;45;53.33;1/16/2004 0:00;Madrid;Spain
10226;S24_1628;36;43.27;2/26/2004 0:00;San Diego;USA
10241;S24_1628;21;40.25;4/13/2004 0:00;Strasbourg;France
10266;S24_1628;28;48.3;07.06.04 00:00;Reggio Emilia;Italy
10278;S24_1628;35;45.28;08.06.04 00:00;Las Vegas;USA
10288;S24_1628;50;52.32;09.01.04 00:00;Singapore;Singapore
10301;S24_1628;22;51.32;10.05.03 00:00;Oslo;Norway
10311;S24_1628;45;49.3;10/16/2004 0:00;Madrid;Spain
10321;S24_1628;48;42.26;11.04.04 00:00;New Bedford;USA
10332;S24_1628;20;87.96;11/17/2004 0:00;Manchester;UK
10343;S24_1628;27;36.21;11/24/2004 0:00;Reims;France
10367;S24_1628;38;38.5;01.12.05 00:00;Pasadena;USA
10379;S24_1628;32;100;02.10.05 00:00;Madrid;Spain
10407;S24_1628;64;40.25;4/22/2005 0:00;San Jose;USA
10420;S24_1628;37;60.37;5/29/2005 0:00;Chatswood;Australia
10106;S24_1785;28;88.63;2/17/2003 0:00;Bergamo;Italy
10120;S24_1785;39;100;4/29/2003 0:00;Melbourne;Australia
10133;S24_1785;41;94.1;6/27/2003 0:00;Madrid;Spain
10145;S24_1785;40;87.54;8/25/2003 0:00;Pasadena;USA
10168;S24_1785;49;100;10/28/2003 0:00;Burlingame;USA
10210;S24_1785;27;98.48;01.12.04 00:00;Osaka;Japan
10223;S24_1785;34;100;2/20/2004 0:00;Melbourne;Australia
10235;S24_1785;23;96.29;04.02.04 00:00;Tsawassen;Canada
10250;S24_1785;31;88.63;05.11.04 00:00;San Jose;USA
10262;S24_1785;34;97.38;6/24/2004 0:00;Madrid;Spain
10275;S24_1785;25;95.2;7/23/2004 0:00;Nantes;France
10284;S24_1785;22;100;8/21/2004 0:00;Oslo;Norway
10297;S24_1785;32;100;9/16/2004 0:00;Dublin;Ireland
10308;S24_1785;31;100;10/15/2004 0:00;White Plains;USA
10316;S24_1785;25;100;11.01.04 00:00;Cowes;UK
10328;S24_1785;47;87.54;11.12.04 00:00;Bergamo;Italy
10339;S24_1785;21;50.65;11/23/2004 0:00;Minato-ku;Japan
10353;S24_1785;28;71.73;12.04.04 00:00;Glendale;USA
10374;S24_1785;46;94.1;02.02.05 00:00;South Brisbane;Australia
10386;S24_1785;33;41.71;03.01.05 00:00;Madrid;Spain
10398;S24_1785;43;100;3/30/2005 0:00;Reims;France
10401;S24_1785;38;96.29;04.03.05 00:00;Newark;USA
10416;S24_1785;47;88.63;05.10.05 00:00;Reggio Emilia;Italy
10101;S24_1937;45;31.2;01.09.03 00:00;Frankfurt;Germany
10110;S24_1937;20;35.51;3/18/2003 0:00;Manchester;UK
10124;S24_1937;45;37.84;5/21/2003 0:00;Las Vegas;USA
10149;S24_1937;36;33.19;09.12.03 00:00;Brisbane;USA
10162;S24_1937;37;27.22;10/18/2003 0:00;San Francisco;USA
10173;S24_1937;31;31.53;11.05.03 00:00;Bergamo;Italy
10182;S24_1937;39;36.84;11.12.03 00:00;San Rafael;USA
10193;S24_1937;26;29.21;11/21/2003 0:00;Glen Waverly;Australia
10205;S24_1937;32;37.17;12.03.03 00:00;Madrid;Spain
10214;S24_1937;20;34.19;1/26/2004 0:00;Madrid;Spain
10227;S24_1937;42;29.21;03.02.04 00:00;Lyon;France
10243;S24_1937;33;29.54;4/26/2004 0:00;Boston;USA
10280;S24_1937;20;28.88;8/17/2004 0:00;Torino;Italy
10288;S24_1937;29;38.17;09.01.04 00:00;Singapore;Singapore
10304;S24_1937;23;30.2;10.11.04 00:00;Versailles;France
10312;S24_1937;39;29.54;10/21/2004 0:00;San Rafael;USA
10322;S24_1937;20;100;11.04.04 00:00;Nashua;USA
10332;S24_1937;45;81.91;11/17/2004 0:00;Manchester;UK
10344;S24_1937;20;35.18;11/25/2004 0:00;Marseille;France
10356;S24_1937;48;100;12.09.04 00:00;Paris;France
10367;S24_1937;23;36.29;01.12.05 00:00;Pasadena;USA
10380;S24_1937;32;70.56;2/16/2005 0:00;Madrid;Spain
10391;S24_1937;33;100;03.09.05 00:00;North Sydney;Australia
10409;S24_1937;61;29.54;4/23/2005 0:00;Singapore;Singapore
10420;S24_1937;45;26.88;5/29/2005 0:00;Chatswood;Australia
10107;S24_2000;38;83.03;2/24/2003 0:00;NYC;USA
10120;S24_2000;34;83.79;4/29/2003 0:00;Melbourne;Australia
10145;S24_2000;47;83.03;8/25/2003 0:00;Pasadena;USA
10158;S24_2000;22;67.03;10.10.03 00:00;Stavern;Norway
10168;S24_2000;29;75.41;10/28/2003 0:00;Burlingame;USA
10180;S24_2000;28;68.55;11.11.03 00:00;Lille;France
10188;S24_2000;40;91.4;11/18/2003 0:00;Bergen;Norway
10201;S24_2000;25;73.88;12.01.03 00:00;San Francisco;USA
10210;S24_2000;30;61.7;01.12.04 00:00;Osaka;Japan
10223;S24_2000;38;69.31;2/20/2004 0:00;Melbourne;Australia
10236;S24_2000;36;87.6;04.03.04 00:00;Philadelphia;USA
10250;S24_2000;32;87.6;05.11.04 00:00;San Jose;USA
10263;S24_2000;37;62.46;6/28/2004 0:00;Bridgewater;USA
10275;S24_2000;30;79.98;7/23/2004 0:00;Nantes;France
10285;S24_2000;39;70.08;8/27/2004 0:00;Cambridge;USA
10297;S24_2000;32;65.51;9/16/2004 0:00;Dublin;Ireland
10308;S24_2000;47;63.22;10/15/2004 0:00;White Plains;USA
10318;S24_2000;26;86.83;11.02.04 00:00;Allentown;USA
10329;S24_2000;37;94.43;11/15/2004 0:00;NYC;USA
10340;S24_2000;55;79.98;11/24/2004 0:00;Barcelona;Spain
10363;S24_2000;21;100;01.06.05 00:00;Espoo;Finland
10375;S24_2000;23;100;02.03.05 00:00;Nantes;France
10389;S24_2000;49;81.4;03.03.05 00:00;Boras;Sweden
10402;S24_2000;59;87.6;04.07.05 00:00;Paris;France
10416;S24_2000;32;87.6;05.10.05 00:00;Reggio Emilia;Italy
10105;S24_2011;43;100;02.11.03 00:00;Kobenhavn;Denmark
10117;S24_2011;41;100;4/16/2003 0:00;Singapore;Singapore
10129;S24_2011;45;100;06.12.03 00:00;London;UK
10142;S24_2011;33;100;08.08.03 00:00;San Rafael;USA
10153;S24_2011;40;100;9/28/2003 0:00;Madrid;Spain
10167;S24_2011;33;100;10/23/2003 0:00;Boras;Sweden
10177;S24_2011;50;100;11.07.03 00:00;Madrid;Spain
10185;S24_2011;30;100;11/14/2003 0:00;New Bedford;USA
10197;S24_2011;41;100;11/26/2003 0:00;Barcelona;Spain
10208;S24_2011;35;100;01.02.04 00:00;Lyon;France
10221;S24_2011;49;100;2/18/2004 0:00;Bruxelles;Belgium
10232;S24_2011;46;100;3/20/2004 0:00;Cowes;UK
10248;S24_2011;48;100;05.07.04 00:00;NYC;USA
10261;S24_2011;36;100;6/17/2004 0:00;Montreal;Canada
10273;S24_2011;22;100;7/21/2004 0:00;Bruxelles;Belgium
10283;S24_2011;42;100;8/20/2004 0:00;Tsawassen;Canada
10293;S24_2011;21;100;09.09.04 00:00;Torino;Italy
10306;S24_2011;29;100;10/14/2004 0:00;Manchester;UK
10315;S24_2011;35;100;10/29/2004 0:00;Nantes;France
10326;S24_2011;41;100;11.09.04 00:00;Lule;Sweden
10337;S24_2011;29;71.97;11/21/2004 0:00;NYC;USA
10350;S24_2011;34;50.33;12.02.04 00:00;Madrid;Spain
10372;S24_2011;37;100;1/26/2005 0:00;Minato-ku;Japan
10384;S24_2011;28;80.54;2/23/2005 0:00;San Francisco;USA
10396;S24_2011;49;100;3/23/2005 0:00;San Rafael;USA
10414;S24_2011;23;100;05.06.05 00:00;Boston;USA
10101;S24_2022;46;53.76;01.09.03 00:00;Frankfurt;Germany
10110;S24_2022;39;44.35;3/18/2003 0:00;Manchester;UK
10124;S24_2022;22;45.25;5/21/2003 0:00;Las Vegas;USA
10149;S24_2022;49;49.28;09.12.03 00:00;Brisbane;USA
10162;S24_2022;43;36.29;10/18/2003 0:00;San Francisco;USA
10173;S24_2022;27;41.22;11.05.03 00:00;Bergamo;Italy
10182;S24_2022;31;36.74;11.12.03 00:00;San Rafael;USA
10193;S24_2022;20;50.62;11/21/2003 0:00;Glen Waverly;Australia
10205;S24_2022;24;38.08;12.03.03 00:00;Madrid;Spain
10214;S24_2022;49;47.94;1/26/2004 0:00;Madrid;Spain
10227;S24_2022;24;48.38;03.02.04 00:00;Lyon;France
10244;S24_2022;39;45.25;4/29/2004 0:00;Madrid;Spain
10255;S24_2022;37;45.7;06.04.04 00:00;Strasbourg;France
10280;S24_2022;45;47.49;8/17/2004 0:00;Torino;Italy
10289;S24_2022;45;48.38;09.03.04 00:00;Bergen;Norway
10304;S24_2022;44;39.42;10.11.04 00:00;Versailles;France
10312;S24_2022;23;37.63;10/21/2004 0:00;San Rafael;USA
10322;S24_2022;30;100;11.04.04 00:00;Nashua;USA
10332;S24_2022;26;85.52;11/17/2004 0:00;Manchester;UK
10345;S24_2022;43;53.76;11/25/2004 0:00;Nantes;France
10356;S24_2022;26;31.86;12.09.04 00:00;Paris;France
10367;S24_2022;28;30.59;01.12.05 00:00;Pasadena;USA
10380;S24_2022;27;68.35;2/16/2005 0:00;Madrid;Spain
10391;S24_2022;24;100;03.09.05 00:00;North Sydney;Australia
10421;S24_2022;40;45.7;5/29/2005 0:00;San Rafael;USA
10103;S24_2300;36;100;1/29/2003 0:00;Stavern;Norway
10114;S24_2300;21;100;04.01.03 00:00;Paris;France
10126;S24_2300;27;100;5/28/2003 0:00;Madrid;Spain
10140;S24_2300;47;100;7/24/2003 0:00;Burlingame;USA
10151;S24_2300;42;100;9/21/2003 0:00;Oulu;Finland
10165;S24_2300;32;100;10/22/2003 0:00;Singapore;Singapore
10175;S24_2300;28;100;11.06.03 00:00;London;UK
10184;S24_2300;24;100;11/14/2003 0:00;Sevilla;Spain
10194;S24_2300;49;100;11/25/2003 0:00;Lyon;France
10207;S24_2300;46;100;12.09.03 00:00;Boston;USA
10217;S24_2300;28;100;02.04.04 00:00;Singapore;Singapore
10229;S24_2300;48;100;03.11.04 00:00;San Rafael;USA
10246;S24_2300;29;100;05.05.04 00:00;Madrid;Spain
10259;S24_2300;47;100;6/15/2004 0:00;Singapore;Singapore
10271;S24_2300;43;100;7/20/2004 0:00;San Rafael;USA
10281;S24_2300;25;100;8/19/2004 0:00;Allentown;USA
10291;S24_2300;48;100;09.08.04 00:00;Boras;Sweden
10305;S24_2300;24;100;10/13/2004 0:00;Cambridge;USA
10313;S24_2300;42;100;10/22/2004 0:00;Vancouver;Canada
10324;S24_2300;31;100;11.05.04 00:00;NYC;USA
10334;S24_2300;42;100;11/19/2004 0:00;Lule;Sweden
10348;S24_2300;37;100;11.01.04 00:00;Madrid;Spain
10358;S24_2300;41;100;12.10.04 00:00;Madrid;Spain
10371;S24_2300;20;100;1/23/2005 0:00;San Rafael;USA
10382;S24_2300;20;100;2/17/2005 0:00;San Rafael;USA
10412;S24_2300;70;100;05.03.05 00:00;Madrid;Spain
10425;S24_2300;49;100;5/31/2005 0:00;Nantes;France
10108;S24_2360;35;58.87;03.03.03 00:00;Makati City;Philippines
10135;S24_2360;29;61.64;07.02.03 00:00;San Rafael;USA
10145;S24_2360;27;60.95;8/25/2003 0:00;Pasadena;USA
10159;S24_2360;27;80.34;10.10.03 00:00;San Francisco;USA
10169;S24_2360;38;74.11;11.04.03 00:00;North Sydney;Australia
10180;S24_2360;35;72.03;11.11.03 00:00;Lille;France
10190;S24_2360;42;76.19;11/19/2003 0:00;Madrid;Spain
10211;S24_2360;21;63.72;1/15/2004 0:00;Paris;France
10224;S24_2360;37;80.34;2/21/2004 0:00;Lille;France
10237;S24_2360;26;79.65;04.05.04 00:00;NYC;USA
10252;S24_2360;47;65.8;5/26/2004 0:00;Paris;France
10264;S24_2360;37;65.1;6/30/2004 0:00;Boston;USA
10276;S24_2360;46;75.49;08.02.04 00:00;Brickhaven;USA
10285;S24_2360;38;59.56;8/27/2004 0:00;Cambridge;USA
10299;S24_2360;33;66.49;9/30/2004 0:00;Helsinki;Finland
10309;S24_2360;24;56.1;10/15/2004 0:00;Stavern;Norway
10319;S24_2360;31;81.73;11.03.04 00:00;NYC;USA
